case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-000060,2025-11-05,Application Intake,Credit Card,KYC Verification,Approval,Pending Documents,High,Web Portal,Corporate,South,Sanction Letter,POL-KYC-101,Low,199752.41,48,4,24.2,10,13.9,Yes,2,Yes,3.5,Income Variance,Closed - Withdrawn,Disbursement Hold,Web Portal request raised for Credit Card. Team observed collateral valuation gap in Approval; case routed to Application Intake.,Exception memo logged. Customer segment Corporate; resolution path is contact customer for clarification.,
LO-2025-000061,2025-06-08,Complaints & Exceptions,SME Working Capital,Complaint Resolution,Validation,Closed,Medium,Web Portal,Retail Mass,East,Collateral Deed,POL-SLA-512,High,5017849.86,32,8,9.2,48,48.6,Yes,0,No,4.6,Missing Document,Resolved - Manual Review,Rate Revision,Customer requested disbursement for SME Working Capital; fraud suspicion flagged during Complaint Resolution. Collateral Deed review required under POL-SLA-512.,Branch follow-up completed. fraud suspicion remains open; refer to POL-SLA-512 before close as duplicate.,2025-06-10
LO-2025-000062,2025-09-14,Complaints & Exceptions,SME Working Capital,KYC Verification,Approval,Approved,Medium,Mobile App,SME,North,Exception Memo,POL-COMP-709,Severe,5085739.81,10,2,94.8,12,10.8,No,1,Yes,2.6,Manual Override Needed,Resolved - Standard,Sanction Conditions,Customer raised repayment grievance for SME Working Capital; signature mismatch flagged during KYC Verification. Exception Memo review required under POL-COMP-709.,Analyst checked Exception Memo and updated workflow to Approved. Next step: seek risk approval.,2025-09-15
LO-2025-000063,2025-02-18,Credit Decision Support,Auto Loan,Closure Request,Approval,Approved,Medium,Email,Retail Mass,East,KYC Pack,POL-COMP-709,High,915876.92,50,1,78.5,20,21,Yes,0,No,2.5,Signature Mismatch,Resolved - Manual Review,Rate Revision,Retail Mass borrower submitted KYC Pack; income variance noted while performing Closure Request. Manual review requested.,Ops reviewer tagged case as Medium due to income variance. Suggested action: re-run KYC screening.,2025-02-19
LO-2025-000064,2025-11-27,Application Intake,Personal Loan,Disbursement,Validation,Rejected,High,Branch,SME,North,Collateral Deed,POL-SLA-512,Low,372650.11,48,5,19.5,14,25.7,Yes,3,Yes,3.1,Customer Dispute,Rejected - Policy,Rate Revision,SME borrower submitted Collateral Deed; missing bank statement noted while performing Disbursement. Manual review requested.,Branch follow-up completed. missing bank statement remains open; refer to POL-SLA-512 before close as duplicate.,2025-11-29
LO-2025-000065,2025-03-20,KYC & Document Validation,Loan Against Property,Closure Request,Validation,Closed,Low,Web Portal,SME,Central,KYC Pack,POL-SERV-605,Severe,8175504.21,28,2,90.5,26,25.4,No,2,Yes,4.2,System Queue Delay,Closed - Duplicate,SLA Monitoring,Web Portal request raised for Loan Against Property. Team observed missing bank statement in Validation; case routed to KYC & Document Validation.,Exception memo logged. Customer segment SME; resolution path is collect pending documents.,2025-03-21
LO-2025-000066,2025-05-25,Servicing & Amendments,Auto Loan,Closure Request,Approval,Escalated,High,Branch,Retail Mass,West,Sanction Letter,POL-DOC-330,Severe,1131208.77,11,1,94.8,18,37,Yes,3,Yes,2.8,Signature Mismatch,Resolved - Standard,SLA Monitoring,Branch request raised for Auto Loan. Team observed system queue delay in Approval; case routed to Servicing & Amendments.,Ops reviewer tagged case as High due to system queue delay. Suggested action: close as duplicate.,
LO-2025-000067,2025-04-24,Complaints & Exceptions,SME Working Capital,Fraud Review,Exception Handling,Escalated,Medium,Branch,Retail Mass,South,Collateral Deed,POL-FRAUD-418,High,14510957.42,40,8,14.2,8,15.7,Yes,3,Yes,3.6,Fraud Suspected,Awaiting Customer Action,Collateral Review,Customer asked for rate revision for SME Working Capital; duplicate request flagged during Fraud Review. Collateral Deed review required under POL-FRAUD-418.,Analyst checked Collateral Deed and updated workflow to Escalated. Next step: complete disbursement check.,
LO-2025-000068,2025-08-18,Complaints & Exceptions,Home Loan,Disbursement,Validation,In Review,Low,Relationship Manager,Retail Mass,South,Bank Statement,POL-KYC-101,Severe,5968868.85,20,4,92.2,22,11.9,No,2,Yes,4.1,Collateral Valuation Gap,Rejected - Policy,Fraud Escalation,Customer requested disbursement for Home Loan; missing bank statement flagged during Disbursement. Bank Statement review required under POL-KYC-101.,Branch follow-up completed. missing bank statement remains open; refer to POL-KYC-101 before update sanction terms.,
LO-2025-000069,2025-11-20,Servicing & Amendments,Personal Loan,Fraud Review,Decisioning,Escalated,Medium,Branch,Retail Mass,Central,Exception Memo,POL-KYC-101,Low,348202.38,33,2,17.2,8,9,Yes,0,Yes,3,Name Mismatch,Awaiting Customer Action,Fraud Escalation,Branch request raised for Personal Loan. Team observed address mismatch in Decisioning; case routed to Servicing & Amendments.,Exception memo logged. Customer segment Retail Mass; resolution path is collect pending documents.,
LO-2025-000070,2025-05-10,Credit Decision Support,Auto Loan,KYC Verification,Approval,In Review,Critical,Mobile App,SME,Central,KYC Pack,POL-FRAUD-418,High,818790.69,47,5,72.2,8,20.2,Yes,0,Yes,3.1,AML Trigger,Awaiting Customer Action,KYC Exception,Customer raised repayment grievance for Auto Loan; duplicate request flagged during KYC Verification. KYC Pack review required under POL-FRAUD-418.,Ops reviewer tagged case as Critical due to duplicate request. Suggested action: trigger manual credit review.,
LO-2025-000071,2025-04-14,KYC & Document Validation,Home Loan,Disbursement,Post-Disbursement,Pending Documents,High,Web Portal,Affluent,South,Bank Statement,POL-KYC-101,Severe,4398610.28,45,7,92,14,17.6,Yes,1,No,4.5,Rate Revision Request,Closed - Withdrawn,Fraud Escalation,Customer raised repayment grievance for Home Loan; name mismatch flagged during Disbursement. Bank Statement review required under POL-KYC-101.,Branch follow-up completed. name mismatch remains open; refer to POL-KYC-101 before complete disbursement check.,
LO-2025-000072,2025-04-06,Servicing & Amendments,Auto Loan,Collateral Check,Validation,Closed,Low,Mobile App,Retail Mass,East,Dispute Form,POL-FRAUD-418,High,747347.83,2,6,56.8,42,43.1,Yes,1,No,3.6,Rate Revision Request,Closed - Duplicate,Fraud Escalation,Retail Mass borrower submitted Dispute Form; duplicate request noted while performing Collateral Check. Manual review requested.,Branch follow-up completed. duplicate request remains open; refer to POL-FRAUD-418 before trigger manual credit review.,2025-04-08
LO-2025-000073,2025-01-22,Disbursement Control,Home Loan,Income Validation,Approval,In Review,Low,Relationship Manager,Retail Mass,Central,Dispute Form,POL-CREDIT-214,Severe,6976631.55,52,4,100,24,25.8,Yes,1,No,3.5,Rate Revision Request,Closed - Duplicate,Fraud Escalation,Retail Mass borrower submitted Dispute Form; signature mismatch noted while performing Income Validation. Manual review requested.,Analyst checked Dispute Form and updated workflow to In Review. Next step: trigger manual credit review.,
LO-2025-000074,2025-10-18,Servicing & Amendments,Auto Loan,Income Validation,Closure,Pending Documents,Medium,Relationship Manager,Retail Mass,North,Sanction Letter,POL-COMP-709,Severe,466390.73,24,3,92.7,18,27,Yes,1,No,3,Signature Mismatch,Resolved - Manual Review,Rate Revision,Case originated via Relationship Manager for Auto Loan. signature mismatch caused delay at Closure; refer POL-COMP-709.,Branch follow-up completed. signature mismatch remains open; refer to POL-COMP-709 before contact customer for clarification.,
LO-2025-000075,2025-04-20,Credit Decision Support,Personal Loan,EMI Restructuring,Validation,In Review,Critical,Branch,Retail Mass,Central,Dispute Form,POL-SLA-512,High,186308.42,18,1,69,26,20.3,No,2,Yes,4.2,Name Mismatch,Resolved - Manual Review,Disbursement Hold,Case originated via Branch for Personal Loan. AML alert caused delay at Validation; refer POL-SLA-512.,Analyst checked Dispute Form and updated workflow to In Review. Next step: seek risk approval.,
LO-2025-000076,2025-03-04,Complaints & Exceptions,Personal Loan,Closure Request,Closure,Closed,Critical,Email,Affluent,North,Collateral Deed,POL-DOC-330,Moderate,397180.01,47,11,32.8,16,17.4,Yes,1,No,4.1,Income Variance,Awaiting Customer Action,Collateral Review,Email request raised for Personal Loan. Team observed signature mismatch in Closure; case routed to Complaints & Exceptions.,Analyst checked Collateral Deed and updated workflow to Closed. Next step: re-run KYC screening.,2025-03-05
LO-2025-000077,2025-06-12,Complaints & Exceptions,Personal Loan,Income Validation,Approval,Open,Medium,Email,SME,Central,Dispute Form,POL-COMP-709,Moderate,286605.27,43,1,43,18,12.7,No,1,No,4,Customer Dispute,Rejected - Policy,SLA Monitoring,Case originated via Email for Personal Loan. income variance caused delay at Approval; refer POL-COMP-709.,Branch follow-up completed. income variance remains open; refer to POL-COMP-709 before seek risk approval.,
LO-2025-000078,2025-04-11,Application Intake,Credit Card,Fraud Review,Exception Handling,Open,Low,Branch,Retail Mass,East,Sanction Letter,POL-DOC-330,High,83981.05,53,3,61.4,14,16.1,Yes,1,Yes,4.5,Fraud Suspected,Rejected - Policy,Disbursement Hold,Branch request raised for Credit Card. Team observed income variance in Exception Handling; case routed to Application Intake.,Branch follow-up completed. income variance remains open; refer to POL-DOC-330 before trigger manual credit review.,
LO-2025-000079,2025-10-20,Disbursement Control,Personal Loan,Income Validation,Fulfillment,Escalated,Medium,Email,Affluent,North,Income Proof,POL-KYC-101,Low,308750.56,49,7,19.3,18,42.1,Yes,1,Yes,3.5,Signature Mismatch,Closed - Withdrawn,SLA Monitoring,Case originated via Email for Personal Loan. AML alert caused delay at Fulfillment; refer POL-KYC-101.,Branch follow-up completed. AML alert remains open; refer to POL-KYC-101 before close as duplicate.,
LO-2025-000080,2025-07-24,Servicing & Amendments,Auto Loan,EMI Restructuring,Validation,Open,Low,Web Portal,Affluent,South,Closure Request,POL-SLA-512,High,824721.98,44,4,57.2,36,24.3,No,0,No,3.4,Income Variance,Resolved - Manual Review,Rate Revision,Customer raised repayment grievance for Auto Loan; signature mismatch flagged during EMI Restructuring. Closure Request review required under POL-SLA-512.,Ops reviewer tagged case as Low due to signature mismatch. Suggested action: contact customer for clarification.,
LO-2025-000081,2025-09-13,KYC & Document Validation,Auto Loan,KYC Verification,Intake,Closed,High,Web Portal,Corporate,South,Closure Request,POL-SLA-512,Moderate,841141.41,54,2,36.2,10,2.2,No,0,No,3.7,Rate Revision Request,Resolved - Manual Review,Rate Revision,Case originated via Web Portal for Auto Loan. collateral valuation gap caused delay at Intake; refer POL-SLA-512.,Exception memo logged. Customer segment Corporate; resolution path is collect pending documents.,2025-09-13
LO-2025-000082,2025-05-16,Credit Decision Support,Loan Against Property,Collateral Check,Validation,In Review,Low,Web Portal,SME,West,Collateral Deed,POL-SLA-512,High,9314284.96,33,11,48.1,42,48.8,Yes,0,No,3.2,Missing Document,Rejected - Risk,Income Assessment,SME borrower submitted Collateral Deed; duplicate request noted while performing Collateral Check. Manual review requested.,Exception memo logged. Customer segment SME; resolution path is collect pending documents.,
LO-2025-000083,2025-03-15,KYC & Document Validation,Auto Loan,EMI Restructuring,Approval,Escalated,Medium,Email,Affluent,North,Bank Statement,POL-KYC-101,High,1195315.30,82,5,64.4,30,52.6,Yes,2,Yes,3.1,Customer Dispute,Awaiting Customer Action,Rate Revision,Customer requested disbursement for Auto Loan; signature mismatch flagged during EMI Restructuring. Bank Statement review required under POL-KYC-101.,Analyst checked Bank Statement and updated workflow to Escalated. Next step: seek risk approval.,
LO-2025-000084,2025-12-29,Credit Decision Support,Credit Card,Income Validation,Approval,Approved,Medium,Mobile App,Retail Mass,Central,Collateral Deed,POL-SLA-512,Severe,240106.50,24,5,100,18,17.7,No,1,No,3.9,System Queue Delay,Closed - Duplicate,Complaint Handling,Customer raised repayment grievance for Credit Card; fraud suspicion flagged during Income Validation. Collateral Deed review required under POL-SLA-512.,Branch follow-up completed. fraud suspicion remains open; refer to POL-SLA-512 before trigger manual credit review.,2025-12-30
LO-2025-000085,2025-03-17,Servicing & Amendments,Personal Loan,Application Review,Approval,In Review,High,Email,Affluent,South,KYC Pack,POL-SLA-512,Severe,476763.23,7,4,99.2,22,35.4,Yes,2,Yes,3.2,AML Trigger,Resolved - Standard,Collateral Review,Customer reported document upload issue for Personal Loan; fraud suspicion flagged during Application Review. KYC Pack review required under POL-SLA-512.,Analyst checked KYC Pack and updated workflow to In Review. Next step: update sanction terms.,
LO-2025-000086,2025-09-27,Credit Decision Support,Personal Loan,EMI Restructuring,Fulfillment,In Review,High,Email,SME,North,Bank Statement,POL-SLA-512,Severe,321741.02,33,4,95,28,24.4,No,2,Yes,3.9,Address Mismatch,Escalated to Ops Manager,Complaint Handling,Email request raised for Personal Loan. Team observed signature mismatch in Fulfillment; case routed to Credit Decision Support.,Branch follow-up completed. signature mismatch remains open; refer to POL-SLA-512 before re-run KYC screening.,
LO-2025-000087,2025-05-28,Application Intake,SME Working Capital,Collateral Check,Validation,In Review,Critical,Email,SME,South,Exception Memo,POL-DOC-330,Severe,5364631.05,24,2,89.9,32,34.3,Yes,4,Yes,3.7,AML Trigger,Resolved - Standard,Rate Revision,Case originated via Email for SME Working Capital. fraud suspicion caused delay at Validation; refer POL-DOC-330.,Ops reviewer tagged case as Critical due to fraud suspicion. Suggested action: close as duplicate.,
LO-2025-000088,2025-05-05,Servicing & Amendments,Auto Loan,Disbursement,Exception Handling,Rejected,High,Branch,SME,East,Collateral Deed,POL-CREDIT-214,Moderate,643047.99,28,1,40.2,14,1.4,No,0,No,3.3,Name Mismatch,Awaiting Customer Action,SLA Monitoring,Branch request raised for Auto Loan. Team observed address mismatch in Exception Handling; case routed to Servicing & Amendments.,Analyst checked Collateral Deed and updated workflow to Rejected. Next step: complete disbursement check.,2025-05-05
LO-2025-000089,2025-11-27,Application Intake,SME Working Capital,Income Validation,Intake,Approved,Critical,Web Portal,Corporate,West,Exception Memo,POL-SERV-605,High,4789675.66,40,1,78.6,14,21.1,Yes,2,Yes,2.9,Address Mismatch,Closed - Duplicate,Disbursement Hold,Web Portal request raised for SME Working Capital. Team observed signature mismatch in Intake; case routed to Application Intake.,Analyst checked Exception Memo and updated workflow to Approved. Next step: seek risk approval.,2025-11-28
